1710390385.015126,0
1710390385.119909,10
1710390385.241383,10
1710390385.355628,11
1710390385.488120,8
1710390385.615016,8
1710390385.730132,10
1710390385.846292,10
1710390385.957157,10
1710390386.061766,12
1710390386.187241,12
1710390386.300349,11
1710390386.409124,14
1710390386.523786,12
1710390386.635844,10
1710390386.747685,6
1710390386.857114,5
1710390386.971696,4
1710390387.085318,3
1710390387.212756,2
1710390387.327889,5
1710390387.439902,3
1710390387.557617,4
1710390387.679762,3
1710390387.800437,3
1710390387.926127,2
1710390388.043521,3
1710390388.163926,4
1710390388.284622,2
1710390388.397819,2
1710390388.516775,3
1710390388.643420,3
1710390388.760664,4
1710390388.883477,4
1710390388.998101,3
1710390389.116247,4
1710390389.228111,5
1710390389.360659,4
1710390389.477539,3
1710390389.594098,5
1710390389.704750,4
1710390389.835257,5
1710390389.960334,5
1710390390.081385,6
1710390390.197949,5
1710390390.335502,7
1710390390.458959,6
1710390390.585845,6
1710390390.696666,6
1710390390.825707,6
1710390390.949318,7
1710390391.060337,7
1710390391.178973,6
1710390391.300176,5
1710390391.416792,5
1710390391.534098,3
1710390391.667429,3
1710390391.782804,4
1710390391.916789,5
1710390392.025943,4
1710390392.139165,4
1710390392.264201,6
1710390392.374905,8
1710390392.484674,7
1710390392.601633,7
1710390392.712683,6
1710390392.825972,7
1710390392.950222,6
1710390393.061472,6
1710390393.171939,3
1710390393.285912,4
1710390393.400367,3
1710390393.529774,3
1710390393.656183,4
1710390393.775371,3
1710390393.903125,3
1710390394.011868,4
1710390394.143708,4
1710390394.272686,4
1710390394.392713,5
1710390394.509984,5
1710390394.622725,5
1710390394.760112,4
1710390394.872615,4
1710390394.984144,2
1710390395.094287,3
1710390395.212137,2
1710390395.335472,2
1710390395.449178,4
1710390395.562751,4
1710390395.671445,4
1710390395.789404,3
1710390395.901985,3
1710390396.011526,3
1710390396.121649,3
1710390396.232642,3
1710390396.349262,4
1710390396.462999,4
1710390396.575005,4
1710390396.696503,4
1710390396.825061,4
1710390396.963670,4
1710390397.083502,4
1710390397.194370,3
1710390397.307504,5
1710390397.422357,4
1710390397.539098,4
1710390397.668813,4
1710390397.782238,4
1710390397.892588,4
1710390398.009485,5
1710390398.118948,5
1710390398.232440,4
1710390398.345023,4
1710390398.467627,2
1710390398.576997,2
1710390398.692019,2
1710390398.806887,3
1710390398.926197,4
1710390399.039923,3
1710390399.167284,3
1710390399.281455,4
1710390399.408861,4
1710390399.522428,4
1710390399.661238,2
1710390399.783149,3
1710390399.908151,3
1710390400.015353,4
1710390400.130243,4
1710390400.253037,4
1710390400.366642,3
1710390400.481235,3
1710390400.594121,4
1710390400.719156,4
1710390400.836743,4
1710390400.959074,4
1710390401.073759,3
1710390401.192312,4
1710390401.304208,4
1710390401.430663,4
1710390401.543363,4
1710390401.666101,4
1710390401.779325,3
1710390401.897812,4
1710390402.014419,4
1710390402.131266,4
1710390402.263348,4
1710390402.406146,2
1710390402.515639,4
1710390402.627904,3
1710390402.744155,4
1710390402.881752,4
1710390403.004051,3
1710390403.127815,3
1710390403.240777,4
1710390403.363671,2
1710390403.486132,4
1710390403.604919,4
1710390403.726363,4
1710390403.850126,3
1710390403.960419,3
1710390404.074497,3
1710390404.193863,5
1710390404.334038,5
1710390404.449219,4
1710390404.558439,3
1710390404.692685,5
1710390404.803879,5
1710390404.927773,5
1710390405.056341,5
1710390405.164813,5
1710390405.273716,4
1710390405.387302,2
1710390405.497733,2
1710390405.612603,2
1710390405.722030,3
1710390405.833053,5
1710390405.956197,5
1710390406.069111,4
1710390406.180996,4
1710390406.297238,5
1710390406.423999,5
1710390406.543685,5
1710390406.653864,7
1710390406.765054,6
1710390406.893224,6
1710390407.002232,6
1710390407.116268,5
1710390407.234119,4
1710390407.348465,4
1710390407.459821,4
1710390407.574846,4
1710390407.683742,8
1710390407.795836,6
1710390407.901592,6
1710390408.010874,6
1710390408.122470,6
1710390408.235319,7
1710390408.358112,6
1710390408.471152,6
1710390408.604522,7
1710390408.715972,6
1710390408.826029,6
1710390408.935073,4
1710390409.060724,5
1710390409.181552,5
1710390409.323880,4
1710390409.446673,5
1710390409.573606,4
1710390409.696457,4
1710390409.812195,4
1710390409.930196,3
1710390410.040632,4
1710390410.151111,4
1710390410.268968,7
1710390410.398944,6
1710390410.518562,8
1710390410.636009,7
1710390410.748963,7
1710390410.859612,7
1710390410.969827,6
1710390411.084988,6
1710390411.215181,5
1710390411.347914,3
1710390411.477065,4
1710390411.591877,4
1710390411.706758,4
1710390411.816674,5
1710390411.952345,5
1710390412.081361,5
1710390412.197318,5
1710390412.313814,3
1710390412.460618,4
1710390412.570361,4
1710390412.680668,5
1710390412.810605,4
1710390412.920117,6
1710390413.032802,6
1710390413.156008,6
1710390413.290834,4
1710390413.401517,4
1710390413.513066,6
1710390413.630167,6
1710390413.744033,7
1710390413.863557,8
1710390413.992828,6
1710390414.109385,7
1710390414.220782,7
1710390414.339900,6
1710390414.480761,7
1710390414.593666,5
1710390414.722282,6
1710390414.841053,3
1710390414.952217,3
1710390415.071119,2
1710390415.184900,2
1710390415.294325,5
1710390415.404029,6
1710390415.534070,6
1710390415.646523,6
1710390415.759889,7
1710390415.870450,3
1710390415.985944,2
1710390416.115716,2
1710390416.227271,3
1710390416.343746,4
1710390416.457497,5
1710390416.576043,5
1710390416.701950,4
1710390416.813823,4
1710390416.929979,3
1710390417.049640,3
1710390417.160746,4
1710390417.273881,5
1710390417.390431,4
1710390417.501648,4
1710390417.621978,5
1710390417.739457,5
1710390417.856575,5
1710390417.977753,4
1710390418.094485,4
1710390418.202764,4
1710390418.319557,6
1710390418.433744,5
1710390418.540742,5
1710390418.650961,5
1710390418.761604,5
1710390418.881099,5
1710390418.993320,4
1710390419.119271,5
1710390419.236823,6
1710390419.358800,5
1710390419.477361,6
1710390419.584509,4
1710390419.694718,5
1710390419.807898,5
1710390419.920687,5
1710390420.031283,5
1710390420.147197,5
1710390420.270801,5
1710390420.388731,5
1710390420.513688,3
1710390420.630228,4
1710390420.743411,5
1710390420.873514,5
1710390420.983067,4
1710390421.108096,5
1710390421.228927,5
1710390421.361110,5
1710390421.485888,5
1710390421.593822,6
1710390421.725535,5
1710390421.851690,5
1710390421.989182,6
1710390422.111922,5
1710390422.222367,6
1710390422.335857,6
1710390422.476959,6
1710390422.587159,5
1710390422.696530,6
1710390422.827337,5
1710390422.940775,5
1710390423.060665,4
1710390423.169348,6
1710390423.281325,6
1710390423.407149,5
1710390423.525576,5
