1710388543.200157,6
1710388543.312411,12
1710388543.422473,18
1710388543.532609,26
1710388543.653523,34
1710388543.773993,42
1710388543.922441,49
1710388544.044867,56
1710388544.163593,64
1710388544.276341,75
1710388544.407024,80
1710388544.520564,88
1710388544.630906,96
1710388544.755007,100
1710388544.875876,100
1710388544.987742,100
1710388545.113738,100
1710388545.224127,100
1710388545.337911,100
1710388545.466221,100
1710388545.586505,100
1710388545.696421,100
1710388545.819018,100
1710388545.932356,100
1710388546.075053,100
1710388546.185446,100
1710388546.305006,100
1710388546.414586,100
1710388546.533463,100
1710388546.651998,100
1710388546.784114,99
1710388546.918002,99
1710388547.039039,99
1710388547.156712,99
1710388547.266499,99
1710388547.379456,99
1710388547.495863,99
1710388547.606564,99
1710388547.723848,100
1710388547.843567,100
1710388547.966863,100
1710388548.078150,100
1710388548.201587,100
1710388548.320242,100
1710388548.439528,99
1710388548.551704,99
1710388548.660858,98
1710388548.773741,98
1710388548.885149,97
1710388549.007347,98
1710388549.118992,98
1710388549.234432,99
1710388549.361294,100
1710388549.477723,99
1710388549.604043,99
1710388549.714926,99
1710388549.824074,99
1710388549.962846,98
1710388550.080560,98
1710388550.199202,100
1710388550.313720,100
1710388550.428703,100
1710388550.540763,100
1710388550.655049,99
1710388550.774404,99
1710388550.899374,99
1710388551.011768,99
1710388551.150245,99
1710388551.265371,100
1710388551.395006,100
1710388551.518898,100
1710388551.643465,96
1710388551.764813,90
1710388551.875252,85
1710388551.992860,80
1710388552.105246,76
1710388552.218918,75
1710388552.331192,73
1710388552.454349,73
1710388552.588284,74
1710388552.716948,76
1710388552.829253,78
1710388552.943091,77
1710388553.061471,76
1710388553.190588,75
1710388553.305881,75
1710388553.417741,75
1710388553.531003,75
1710388553.640960,75
1710388553.771538,72
1710388553.889593,69
1710388554.005282,65
1710388554.117399,63
1710388554.265075,63
1710388554.403314,62
1710388554.513328,62
1710388554.623476,62
1710388554.738505,61
1710388554.874222,60
1710388554.999803,60
1710388555.113136,60
1710388555.229924,59
1710388555.352714,59
1710388555.468111,58
1710388555.605003,58
1710388555.722940,59
1710388555.832293,59
1710388555.956853,59
1710388556.100306,59
1710388556.222470,58
1710388556.341670,59
1710388556.451921,58
1710388556.598205,58
1710388556.708984,59
1710388556.831468,59
1710388556.947101,60
1710388557.092477,60
1710388557.204380,60
1710388557.340306,60
1710388557.470156,60
1710388557.590553,61
1710388557.710643,61
1710388557.839916,60
1710388557.964388,60
1710388558.075486,60
1710388558.190843,60
1710388558.302139,61
1710388558.424624,59
1710388558.546489,59
1710388558.676358,58
1710388558.817693,58
1710388558.957404,59
1710388559.072246,59
1710388559.199030,59
1710388559.328507,58
1710388559.466624,58
1710388559.583832,59
1710388559.695451,59
1710388559.810750,59
1710388559.943689,60
1710388560.083937,60
1710388560.201464,60
1710388560.323446,60
1710388560.434879,60
1710388560.546302,60
1710388560.669100,60
1710388560.780655,60
1710388560.896611,61
1710388561.030668,60
1710388561.152659,60
1710388561.267398,60
1710388561.376309,60
1710388561.498281,60
1710388561.622530,60
1710388561.765961,61
1710388561.884971,61
1710388562.005340,61
1710388562.132682,60
1710388562.256246,60
1710388562.373676,60
1710388562.491131,60
1710388562.602561,60
1710388562.721199,60
1710388562.846887,61
1710388562.974878,61
1710388563.086474,61
1710388563.220257,61
1710388563.339812,60
1710388563.455400,61
1710388563.576440,62
1710388563.697818,62
1710388563.815780,62
1710388563.936356,63
1710388564.048138,63
1710388564.196573,63
1710388564.307177,63
1710388564.433836,63
